prompt,cfg,step,seed,image_name,part_id,concept_type,clip_score
delicious glossy white chocolate glazed donut ,7.0,50,3772433479,af7f7faf-aa6f-41dd-bbc0-6761722b649b.png,6,object,0.2932
"priest of the roman empire, close - up portrait, devoted, intricate, elegant, volumetric lighting, scenery, digital painting, highly detailed, artstation, sharp focus, illustration, concept art, ruan jia, steve mccurry ",7.0,50,2791019548,afee8868-bdb2-4ca8-8398-c67b37008437.png,6,character,0.3174
"cute fluffy baby llama rabbit lion hybrid mixed creature character concept, with long flowing mane blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",7.0,50,1896310039,21443285-14d9-4dab-aa25-d2bf545749d8.png,3,character,0.2953
"photo of a creative coder trapped in wires from part of a monitor, realistic shaded lighting poster by ilya kuvshinov, magali villeneuve, artgerm, jeremy lipkin and michael garmash and rob rey ",18.0,50,454535,26a00fab-7ae2-4cc5-9fee-f2aadde5e171.png,3,object,0.2444
"restaurant street night, beautiful landscape, dreamy, environment, colors, film, dramatic, cinematic, highly detailed, mid day, large scale, realistic lighting, octane render, by wlop, artgerm, by vladimir motsar, high quality, trending on artstation, hd, 8 k, clear, sharp ",11.0,50,3494325921,eed98fab-a78f-4d72-9872-a82ce7c86639.png,5,scene,0.3037
"highly detailed interior rendering of a beautiful luxurious house, unreal engine, by peter guthrie ",15.0,50,2692339916,1e92b794-55d6-467e-aecc-ea7e985e8163.png,3,scene,0.272
"beautiful elf girl, long light blue hair, golden eyes, beautiful features, portrait, painting by alphonse muca, greg ruthowski, craig mullins, ruan jia, wlop, very beautiful and detailed, artstation, high quality ",7.0,50,3601384527,7df7955e-9152-4b44-87c5-9ffc85553f65.png,4,character,0.3246
"a land with a fountain, a castle, a temple, an obelisk, a well, a windmill, a chest and a hut, in a concept art of main menu loading screen background, for russian fantasy mmorpg homm 6. by a freelance artist, artstation, behance ",7.0,50,1446728287,fd548ead-8919-48e7-9f43-281bdbb8d450.png,4,scene,0.299
"beautiful tunisian landscape, illustration, concept art, pixiv, art by wlop and greg rutkowski and makoto shinkai and studio ghibli and kyoto animation and pixar and disney, vivid, colorful ",7.0,50,1950061452,96227463-1684-42ef-ba4a-189f6f9aca9d.png,5,scene,0.3081
"lara croft, low poly ",7.0,50,3645888988,06c1f91f-ad0c-4c2e-ad2c-318a0fff1a5f.png,5,abstract,0.3595
"painted closeup portrait of orc man, masculine, fierce, charming, majestic, fantasy, intricate, elegant, extremely detailed digital painting, concept art, sharp focus illustration art by alphonse mucha by chuck close, charcoal on canvas ",13.0,50,3931664508,fba88a0e-5b20-4801-9251-7ca7666bf012.png,1,character,0.3012
delicious peanut butter donut with glazing ,7.0,50,2955909154,fc74c744-10c5-40ca-8c6a-5ccb5b8f4c8c.png,6,object,0.2783
"epic 3 d, wild cables spiraling, glowing core designed by demobaza, plum and teal peanut butter melting into circuitboards and crystals, liquid, bubbles, crystals, houdini sidefx, perfect render, artstation trending, by jeremy mann, jamie hewlett and ilya kuvshinov ",7.0,50,2440718491,1f75eb85-2ce9-4e0e-adb6-184ab5915b29.png,2,object,0.2888
"moon sea with stars and galaxies, beauty, rule of thirds. intricate environment, art by victo ngai, rossdraws, by thomas kinkade and ilya kuvshinov and peter mohrbacher, by craig mullins. unreal engine 5, blender, octane, ray tracing, dramatic studio lighting, sharp focus, masterpiece, post processing ",10.0,50,1905491060,29f833fb-97a0-4c7e-9d5e-7c026c03c633.png,5,scene,0.2866
"portrait of a dancing eagle woman, beautiful blonde haired lakota sioux goddess, intricate, highly detailed, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha, 8 k ",9.0,50,3703500830,45ea10ea-7bce-487c-9a1d-52114c3f7ef5.png,2,character,0.275
"classy classy elegant sophisticated very up close portrait of a handsome male policeman, pale skin, stubble, black carbon fibre windbreaker ， eagle's eyes ， huge metal mechanics flying jet backpack ， ryuichi sakamoto, ultra detailed wire decoration, fantasy art ， by nixeu and guweiz and ilya kuvshinov, sleek curves, intricate sharp",7.0,50,2931980857,237ef30c-7939-4358-9454-987f8c5af400.png,6,character,0.2516
"2 d character design, male pop singer, vector art, digital art, portrait, 4 k, 8 k, sharp focus, smooth, illustration, concept art, music artist ",20.0,50,293315342,4bff64ad-dc26-4115-97b1-c7b39bf02192.png,1,character,0.2784
"a photograph of morgan freeman happy tending to a cannabis garden, golden ratio composition, 3 5 mm ",7.0,50,3196133847,c388ce75-d519-4209-b506-73800d6df9fb.png,3,scene,0.3644
"a digital fine art painting of a grain field at golden hour, a detailed matte painting by vincent van gogh and claude monet and thomas kinkade and bob ross. paint spatters, paint drips, paint stippling, paint dribble, paint speckling. dry brush and wet brush. rich texture, rich vivid color. ",7.0,50,4214915190,e7f17ede-6cb6-43a4-b512-9ead340ab4ea.png,4,object,0.3127
"cute fluffy baby lion cheetah hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",7.0,50,1438929637,b60b0d5f-06d4-47b8-b489-acd07123fabb.png,3,character,0.3244
"reclaimed by nature by kazuyo sejima, sea atlantis hyperrealism junglepunk, archdaily, wallpaper, highly detailed, trending on artstation. ",15.0,50,1944459120,221c5050-eadb-4d1f-9dc2-7f13d853ae4a.png,1,scene,0.2987
"illustration, k - art, chibi characters, with border, cat ears, pastel vibrant, kawaii, human, stiker, icon, cartoon, smooth style beeple, by thomas kinkade hearstone league of legends dofus overwatch ",7.0,50,577810794,f92a41d1-c260-4a14-9d9b-6306eb67cd26.png,6,character,0.2708
"two astronauts walking across the surface of the moon, concept art, digital illustration, cinematic lighting, highly detailed ",7.0,50,4275674147,b2546a7d-37db-4724-8c89-9e6d1f0050f5.png,2,object,0.3318
"comic cover art by david mack and greg rutkowski, catwoman full body, tight fit, vivid vector colors, russian female, perfectly symmetrical facial features, hyperdetailed, bleed, spatter, india ink, bill sienkiewicz ",7.0,50,3033153776,b5a39df7-6caa-44ef-a9ac-6b3e91615f11.png,4,object,0.3427
"3 panel scene, anime cat sleeps inside a japan train - dramatic cozy arts by wlop and okuda genso. wide angle lens. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 ",5.0,50,3400204189,01119409-894e-4be0-a0a7-a804acbed38e.png,2,character,0.3488
"a small grassland nestled in the hollow of a tree, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, artstation, concept art, smooth, sharp focus, illustration, art by claude monet and vincent van gogh and van eyck ",17.0,50,2105534645,0272345a-5e9f-4135-a17f-d0aa1f9d2698.png,4,object,0.3181
"beautiful lynx with fluffy fur and peacock feathers and golden crown on head, pastel colors, detailed magical realism painting 4 k ",7.0,50,1510873942,6126ef39-7803-4e76-9eac-c9b1bcb7f107.png,4,object,0.2858
painting of night time intimate empty traditional onsen by small inn floating petals by artgerm mullins rutkowski ghibili traditional japanese architecture concept art fantasy octane raytracing vivid color perfectionism indirect light artstation ,9.0,50,3329223713,01a2c0f6-b599-4f68-828f-d3d720430a8c.png,2,object,0.3367
"a portrait of an elephant portrait, cute and adorable, pretty, beautiful, art portrait, matte fantasy painting, deviantart, super detailed eyes, super detailed, nose, super detailed, eyes, artstation, by jason felix by steve argyle by tyler jacobson by peter mohrbacher, cinematic ",7.0,50,896945244,fb77332e-dc84-4ac9-9d65-fe9c99cd1eb6.png,2,character,0.2974
"silk velvet ribbon floral embroidery, macro shot. ",12.0,50,2254517339,cc722150-e7a2-4fd7-bd50-ce86d958b181.png,4,object,0.3263
italian villa on the highest hill in italy 4 k photorealism trending on unsplash marmalade skies bright lively lucent atmosphere luminous lighting contest winner award winning intricate detailed 3 2 k 1 6 k ,7.0,50,2428696873,d4681e13-48dd-4b02-9a0f-844fe0c52c4b.png,5,object,0.2945
"solar winds on ceres, beautiful landscape, environment, colors, film, dramatic, cinematic, highly detailed, mid day, large scale, realistic lighting, octane render, by wlop, artgerm, trending on artstation, hd, 8 k, clear, sharp ",11.0,50,3807794772,ff948615-2e92-4ce4-bb0e-76aa2776b124.png,5,scene,0.2936
"a nostalgic cute cybercat, sticker vinyl decal, etsy, trending on artstation ",15.0,50,3147628683,0a95b488-6ca0-41ca-9264-07ce506a8fbd.png,2,object,0.3055
a portrait painting of rosalee hutchins ,7.0,50,2195056898,33ceb849-4a62-494a-8b72-67bd4c2d3eac.png,5,character,0.3193
"fantasy temple island, environment, colors, film, dramatic, cinematic, highly detailed, large scale, realistic lighting, octane render, by wlop, artgerm, by vladimir motsar, high quality, trending on artstation, hd, 8 k, clear, sharp ",11.0,50,2150314041,2a376024-206d-48f6-9f34-02acd3a89e80.png,4,scene,0.323
"a medieval portrait of will ferrell with john c. reilly, art in the style of rembrandt!! intricate. ultra detailed, oil on canvas, wet - on - wet technique, pay attention to facial details, highly realistic, cinematic lightning, intricate textures, illusionistic detail, ",16.0,50,3488162688,c8b6f37b-cdc7-492a-8f62-92e3c26434c6.png,2,character,0.382
"lamprey alien costume, portrait, highly detailed, starwars, trending on artstation, characterdesign, sharp focus, illustration, digital matte painting, art by greg rutkowski ",7.0,50,2701499254,911003d2-67af-4daa-88e4-55037c2fdb3e.png,6,character,0.3602
"photograph of beautiful landscape, mystical breeze, environment, colors, film, dramatic, cinematic, highly detailed, mid day, large scale, realistic lighting, octane render, high quality, trending on artstation, hd, 8 k, clear, sharp ",10.0,50,3232573229,920d7a87-03f1-4561-bf93-5b15835ae718.png,3,scene,0.2446
chris rock slaps will smith ,7.0,50,431278810,1d3ab8a3-21a0-4255-a684-98cccde5aca1.png,4,abstract,0.3006
"realistic portrait of a lebanese crusader knight in a byzantine mosaic, robbes with crosses, perfect face, perfect eyes, very detailed, very realistic, elegant, top art, renowed artwork ",7.0,50,277182911,fbcc61e0-181a-4435-a0c6-d57fd2141d16.png,6,character,0.3552
"earth 3 0 1 5, beautiful landscape, environment, colors, film, dramatic, cinematic, highly detailed, mid day, large scale, hyperrealistic, realistic lighting, octane render, by wlop, artgerm, trending on artstation, hd, 8 k, clear, sharp ",11.0,50,1585221669,4c932dd7-06c2-4197-8366-357eb2aefbd6.png,5,scene,0.2624
"concept art of translucent glowing tiger dancing, big booty, flowy, melting, round moon, swirly clouds, very detailed, volumetric light, mist, fine art, textured oil over canvas, dragons, epic fantasy art, very colorful, ornate intricate scales, gold skulls, fractal gems, 8 k, hyper realistic, high contrast ",7.0,50,1203087326,2036aaef-025e-4187-89d0-344f697a4546.png,1,object,0.3039
"painting of skaven horde, vermintide, by zdzislaw beksinski, by dariusz zawadzki, by john jude palencar, by micheal whelan, warhammer, gothic, surrealism, cosmic horror, lovecraftian, cold hue's, warm tone gradient background, concept art, beautiful composition ",8.0,50,2525327635,e298aadc-c1f9-4852-906e-01571f25823a.png,6,object,0.3428
"epic 3 d, biodegradable gpu controlled by telepathic hackers terraforming, teal liquid, plum mangroves spinning into glorious bubbles and giant wires, crystals, houdini sidefx, perfect render, artstation trending, by jeremy mann, tsutomi nihei and ilya kuvshinov ",7.0,50,55340496,e30ab7ad-ef41-44c4-ac9a-123df299f7c4.png,2,object,0.2732
"byzantine gothic castlevania, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",7.0,50,3809490386,1e526fb0-c47c-4baf-a54e-baaa5b8f4df8.png,5,object,0.3303
"awesome logo on a black jar of a brain with dank techno. synthwave colours, in the style of spirited away, hyperrealism, lush detail, award winning, trending on behance ",7.0,50,1764788104,21d6489b-c11c-42fd-a31c-969880a24db2.png,4,object,0.2966
"studio ghibli anime, adorable woman shopping in the bakery, romantic magical, fairytale, fantasy ",7.0,50,311543504,99fe8d7f-2e28-4516-bc80-e9a0bc3f234c.png,1,character,0.3488
"highly detailed minimalism digital art, man, facing back, heavy rain, led lights, fog, neon art on walls, cg society, artstation ",10.0,50,697199913,349f6958-929c-45ae-b774-c61db0fc13a3.png,2,character,0.2763
"1 krenz cushart and alfons mucha detailed close portrait digital concept of a beautiful anime young woman as a gothic nurse, epic sunbeam, unreal engine, hyperrealism, cinematic composition, blender render, octane render, hdr, detailed textures, trending on artstation, award winning artwork ",10.0,50,1014321194,7505f735-5a32-4046-ad76-3d9b458659d3.png,6,character,0.2352
"synthwave outrun painting of a river running through a valley, with a vortex of dramatically moonlit clouds above it in the sky, with the moon in the center. psychedelic art, highly detailed, sense of awe, apocalypse art, by jeffrey smith, deviantart ",10.0,50,51806367,d5c19b7d-705a-4d85-8bd6-cf444ed14984.png,6,scene,0.2996
"a black hole leading to the world of the dead, skulls, roses, rain, lone figure, portal, fantasy, immense landscape, alpay efe, wlop, alessio albi ",7.0,50,3946587664,674a0498-b00d-4f63-acde-8a00f4490e43.png,4,character,0.3047
"a glass vase of brightly coloured florest flowers, tied with chiffon bow, photography, studio lighting, still life portrature. ",7.0,50,3389860676,d3a32d68-885a-4dc2-af9d-1c40bc6484f5.png,5,object,0.334
"a digital art of a cat sits on a chair in a rock n roll bar in the afternoon, the sun shines in, animal, light effect, highly detailed, by anton fadeev ",7.0,50,381480109,59999905-26d5-4696-9403-6c954ce7cfb2.png,1,character,0.2904
"a car crawling with human hands and feet, surrealist landscape painting, high detail, weirdness, creepy ",7.0,50,3455198184,ef91a627-0217-481f-97a4-c2208ee1ea29.png,1,scene,0.3352
"movie still of leyendecker hitman, octane render, low poly, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha and william - adolphe bouguereau ",7.0,50,203541735,fde55674-40b3-466f-8633-c01dbb3643ea.png,2,object,0.3018
by deviantart ,7.0,50,2266334900,4b5be13c-0e2b-412d-8b77-07b3c1cc6709.png,1,abstract,0.2707
"an attractive young cybernetic female, highly detailed oil painting, impasto brush strokes, soft light, 8 k, cyberpunk colour palette, dramatic composition, dramatic lighting, sharp focus, masterpiece, by adrian ghenie and jenny saville and zhang jingna ",7.0,50,1959312394,0d8bdfb0-89c8-4bac-b7f4-763478c0795c.png,2,object,0.3142
"girl stands in a japanese street - poster by wlop, kiyohara tama, krenz cushart, masamune shirow, makoto shinkai, yanjun cheng. featured on pixiv, anime aesthetic, pixiv, anime, cold tones, artstation, power lines, vanitas, official art, gothic dark. noise film photo - up portrait h 7 0 4",5.0,50,968590349,04d19ba0-1544-4e44-a7ad-ec4f917675d4.png,5,character,0.3042
photo of montain ,7.0,50,1457287553,a472ab3a-af72-4af4-b993-08dca4a23864.png,6,abstract,0.2674
"full body portrait of a beautiful woman, long hair, with a choker necklace, gold crystal roses in the background, opal colors, volumetric light, fantasy, intricate, sharp focus, lens flare, bloom, rim light, illustration, highly detailed, digital painting, concept art, matte, art by ruan jia ",7.0,50,1927207330,8dd383d7-b724-4903-af2e-25509a636bd7.png,4,character,0.264
"a frontal drawing of a vertical space rocket centered with a dark blue background and colorful clouds with stars by takashi murakami, beeple and james jean, aya takano color style, trippy, 8 k, super detailed, night sky, digital art, digital painting, clean ",7.0,50,2855583101,ff71480b-0154-4b1b-be86-f380b2a42602.png,2,scene,0.3012
"a beautiful close - up of of a blond german male! actor from the 1 9 3 0 s. high cheekbones. good bone structure. dressed in 1 9 4 0 s style., art by herb ritts, highly detailed, fine art, high detail, great lighting, 8 k resolution, masterpiece, clear eyes, soft lighting, hdr, 4 k, 8 k, hd ",12.0,50,2186583393,24a4ad4f-b91a-4f35-b875-2f153644264d.png,5,object,0.3308
peanut butter donut with glazing and peanuts on a beautiful plate with a cup of coffee ,7.0,50,4023521421,f1ef3e39-3384-48b6-af08-5b19edd18a81.png,6,object,0.2919
"fluffy long haired white wolf wearing royal queen robes and crown, detailed oil painting, magical realism 4 k ",7.0,50,2040249782,d4e5631a-21bb-4fcb-a11c-bb7ee23538ca.png,4,character,0.3602
"textless logo design. a planet, a mushroom cloud, and a dove. pastel colours with a black background. screen print. textless. ",7.0,50,1480604794,bcd1a167-d28e-4d84-9f8d-1f263f7b4623.png,5,scene,0.3329
a realistic architectural visualization of a sustainable mixed - use post - modern post - growth walkable people oriented urban development. ,7.0,50,600575469,ac449f18-2b4b-41b2-98dc-5289daac1033.png,1,object,0.2984
"delicious donut glazed with white chocolate, a cup of coffee ",7.0,50,3605716139,93031bfe-18ec-4828-9085-a307e42d95a4.png,6,object,0.3323
"samurai sword pickaxe, digital artwork by john romita jr, object portrait, super weapon, colorful, trending on artstation ",8.0,50,3607909950,e72b04e5-63a5-40f2-9613-5be2e190f54a.png,4,character,0.2795
"a gauguinesque, kitchen oil painting of pink flowers on a table top and a silver vase by edouard vuillard, flickr, cloisonnism, fauvism, studio portrait, painterly ",7.0,50,2204896325,46216765-5cb5-4369-9de4-34505d453ae9.png,2,character,0.3746
"a gigantic evil glowing green orb with dark magic, extremely detailed, fantasy art, dramatic lighting, d & d, high quality, ",7.0,50,1562625573,ff337cb8-4a06-4738-9911-614539ab74cd.png,2,object,0.2939
"painted closeup portrait of snake man, masculine, fierce, charming, majestic, fantasy, intricate, elegant, extremely detailed digital painting, concept art, sharp focus illustration art by alphonse mucha by chuck close, charcoal on canvas ",10.0,50,1945614583,0288dcc4-b749-4399-b7c7-c30287bc61ac.png,1,character,0.2637
a rose crossed with an orchid flower ,7.0,50,3056536506,54ef6878-cd0f-4ba0-a61b-e224a3c3f785.png,5,object,0.2857
"beautiful tribal white spirit cat with long flowing fur and headdress of peacock feathers and flowers blowing in the wind, detailed painting, 4 k, magical realism ",7.0,50,2729271612,49004682-da9d-497f-bbe2-374780ccb125.png,4,character,0.2777
close - up of a corgi astronaut doing the moon walk backwards by kilian eng ,15.0,50,3372693618,ab6431bf-429a-41ef-a154-6ab9efb2d740.png,6,character,0.3745
still life with apples ; paul cezanne ; impressionism ; c. 1 8 8 4 ,7.0,50,251156847,a3e73232-9995-4908-93ce-a9530c8e219c.png,3,object,0.3133
"a surreal * * cognitive illusion * * of an afro nebula, by oleg shupliak and jeffrey smith and thomas kinkade, oil on canvas, afrofuturism!, surrealism, astrophotography ",7.0,50,535133808,9417e367-bf6e-4d21-a3ba-882e53b24634.png,3,object,0.2656
"photo cartoon illustration painting of small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, neon lighting, noir, digital painting, intricate detail, unreal engine, 8 k, volumetric lighting, octane render ",7.0,40,3506481270,2f643a73-efdf-4635-be64-31c7dbefef12.png,3,object,0.3593
"portrait of anime pixie character with afro hair, manga cover, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, strong brush stroke, anime, art by greg rutkowski, ilya kuvshinov, sharp focus, ghibli studio, art by ilya kuvshinov, rossdraws ",7.0,50,1477658134,f7d2b499-c698-475c-9ae1-3c4d5b2b5dab.png,5,character,0.3887
"a photo in a street of new york, by saul leiter, photography, detailed, beautiful, real, extremely precise, elegant ",12.5,50,3343809464,bb1e5497-e544-4cd9-84b3-4d9cbca4aea7.png,6,scene,0.3467
nick neo vaporwave album cover with a casette tape ,7.0,50,1375799078,eaf2aabc-4ac1-4a7f-9d5c-d4e3fbf385c5.png,6,object,0.3204
"closeup face of a great grey owl with glowing eyes of sauron by h. r. giger & zdzislow beksinski, highly detailed, trending on artstation, saturated ",7.0,50,1871731253,b62a3c99-62f9-46b7-93f9-3cc016ba5add.png,4,character,0.321
"girl beautiful hair, daisy head, portrait, oil brush, details, golden ratio, illustration, italian portrait 8 k, ",14.0,50,100558611,452efe9e-71ea-465a-8a33-9f280947daf2.png,6,character,0.3354
"a gorgeous cute kawaii big eye anime girl with white hair in the style of idol _ master n 6 4 graphics, portrait, shining, glitter ",7.0,50,1424410390,42b894cd-3300-4222-b2a7-50bbb585b06c.png,6,character,0.2925
"waves of blue and yellow energy colliding with each other and intertwining, ukiyo - e ",7.0,50,1676246699,3b95959b-154f-44e7-a2d4-a76168a69e97.png,6,object,0.3003
"a blurry picture showing evidence of a cryptid, dark, grainy, distorted, old, low quality, spooky, creepy, scary, very dark, black, night ",7.0,50,3987157029,827c4e6b-46f2-485c-a241-b37853793f63.png,5,object,0.2412
"beautiful lioness three quarters profile view, with tribal peacock feather headdress and flowers, detailed magical realism painting 4 k ",7.0,50,4184430627,dce90820-ccac-4b04-9e29-0b994b5160ba.png,4,object,0.304
"portrait of a dancing eagle woman, beautiful blonde haired lakota sioux goddess, intricate, highly detailed art by james jean, ray tracing, digital painting, artstation, concept art, smooth, sharp focus, illustration, artgerm and greg rutkowski and alphonse mucha, vladimir kush, giger, roger dean, casey weldon, 8 k ",9.0,50,4250686946,acd068d6-ac63-4a92-a535-bdc611471903.png,2,character,0.3079
"photoreal portrait intricate darkwar athlete wearing a dark hoody, apocalyptic scenario, intricate malfunctioning open circuits, glittering light leaks, electromagnetic waves, blue glowing aggressive led eyes, zbrush, rhino 3 d, greeble skin, octane render, industrial design, trending on artstation, cyberpunk, dystopia tokyo ",18.0,50,842680769,2a19f5d3-d2bb-4534-93d0-85791b524398.png,5,character,0.2399
"a man reclines on a sofa in a domestic interior by james jean and luc tuymans and beeple and hernan bas and pat steir and hilma af klint, psychological, 3 d, dripping paint, high quality render, masterpiece ",9.0,50,1879413484,0423dfd9-1b61-47d2-8e75-5c97bf5acca0.png,2,character,0.3158
"two squirrels playing fencing by greg rutkowski and thomas kinkade, trending on artstation, 3 d render octane ",7.0,50,3681687864,d7a9bc81-cd64-4482-ad4c-ff41e8122fad.png,2,object,0.3536
incredibly detailed plasticine sculpture of a knight in armor ,7.0,50,747874250,e9184b6e-2cf7-45c2-9464-e9172d234c48.png,2,character,0.2833
"biohazard portrait of angelababy, futuristic caucasian police uniform girl anime digital art, au naturel, hyper detailed, digital art, trending in artstation, cinematic lighting, studio quality, smooth render, unreal engine 5 rendered, octane rendered, art style by klimt and nixeu and ian sprigger and wlop and krenz cushart ",7.0,50,255665017,4b01fa5f-6eb3-49d5-bc5f-a72c3769ed4f.png,5,character,0.3643
"cute fluffy baby peacock with cat face hybrid mixed creature character concept, with long flowing fur blowing in the wind, and beautiful peacock feather tail, detailed painting, three quarter profile view, renaissance, detailed painting 4 k ",7.0,50,4082202199,075856d8-056a-4aa6-bc80-6aba589218d6.png,3,character,0.3211
a scubadiver floating in the sky ,7.0,50,4289876768,23fdcc55-fd52-4a91-8149-497120d8f9a1.png,2,scene,0.3178
"a small cat sleeping on a small window sill at sunset, studio lighting, golden ratio, details, masterpiece, fine art, intricate, decadent, ornate, highly detailed, digital painting, octane render, ray tracing reflections, 8 k, featured, by claude monet and vincent van gogh ",17.0,50,2088461086,11e97a03-6b7b-4d73-aeb0-bce5e6e7f0c7.png,4,character,0.3358
a painting by edward hopper of psychedelic creatures that seem to communicate with the viewer ,6.0,50,2887435311,0585dd3d-46bd-4106-ad1c-72292c3a4de9.png,1,object,0.3551
"beautiful landscape, environment, colors, film, white tiger, dramatic, cinematic, highly detailed, mid day, large scale, realistic lighting, octane render, by wlop, artgerm, trending on artstation, hd, 8 k, clear, sharp ",11.0,50,698702493,b69987a3-f8d9-4d5a-b6d7-e4dda78f8887.png,5,scene,0.3277
"tropical teak emperor, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",7.0,50,1561760939,ec689306-3bf5-412c-b58c-874825ba76ca.png,3,object,0.2377
"a digital fine art painting of vortex cherry blossoms rushing to sky super nova galactic stars, a detailed matte painting by vincent van gogh and claude monet and thomas kinkade. paint spatters, paint drips, paint stippling, paint dribble, paint speckling. dry brush and wet brush. rich texture, rich vivid color. ",7.0,50,2478656403,3cdeea08-1ddd-4f27-88dd-1aa0ec7d1011.png,4,scene,0.3351
"realistic portrait beautiful painting of owl, steel bird feathers, smoking. full body, fine art, trending on artstation, smooth draw, sharp focus, digital art, bright colors, fine draw, perfect lighting, high render, high resolution. ",7.0,50,602316904,68a2522e-3ea9-4031-b492-e0cd0e6017a6.png,3,character,0.2939
an oil painting of a robot playing chess against vincent van gogh ,7.0,50,3256868765,be4d013c-e2b2-46a7-8c4c-2c3a3cb74e67.png,3,character,0.3858
"a robotic mechanical human arm sticking out of the earth, reaching out, overgrown with flowers and vines. post apocalyptic. rays of light shinning down, dust specks, unreal engine ",7.0,50,862195525,b7ef529f-52a9-4772-857d-70672b104be1.png,5,object,0.3189
"cute fluffy grey tabby border collie and tan lop eared bunny rabbit hybrid mixed creature character concept, with long flowing fur blowing in the wind, wearing headdress of tribal peacock feathers and flowers, detailed painting, renaissance, 4 k ",7.0,50,976673423,eedac81c-5579-4972-9fae-e3603d7855fe.png,2,character,0.2896
zombie princess diana and zombie prince philip eating the queen realistic detailed cinematic 3 5 mm ,7.0,50,53597645,64176314-5548-4498-8599-efb5f78da572.png,1,character,0.3325
"photo manga illustration comics painting of small sci - fi machine shop in a shipping container, sci - fi, cyberpunk, neon lighting, noir, digital photography, intricate detail, unreal engine, 8 k, volumetric lighting, artstation do not draw that fox in picture 3 ",9.0,50,3685331424,f0d9a615-3be4-4727-88aa-d4798a6ad69e.png,3,object,0.3615
"black hole, void, beautiful landscape, environment, colors, cinematic, highly detailed, realistic lighting, concept art, octane render, by wlop, artgerm, by vladimir motsar, high quality, trending on artstation, hd, 8 k, clear, sharp ",11.0,50,4066370885,6d96f71d-41e8-4d12-a822-03f75f248ace.png,4,scene,0.2921
dota 2 logo and text ,7.0,50,4281661217,5e61209c-7b23-46bb-a23d-3e16b05fd445.png,4,abstract,0.2898
photo ofdaenerys targaryen and khal drogo with their baby son ,7.0,50,3823740626,3b14bfaf-d746-4a06-83d8-4c2550c24a46.png,5,object,0.3786
blue skin ; 2 5 year old woman ; gills ; fins for ears ; fish woman ; algae green hair ; cinematic ; drawn by studio ghibli ; trending on artstation ; high detail ; digital art ,7.0,50,4194510939,90b4b271-df89-4408-af72-671c18b87ca4.png,3,character,0.2674
"very cute happy kim jong un with duterte, disney pixar character concept artwork, 3 d concept, fortnite character, high detail iconic character for upcoming film, 8 k octane render ",9.0,50,2485449302,0cc418bb-2ce3-45f9-80e2-04734483e2b7.png,6,character,0.3676
"mixed media abstract sculpture created with recycled tires and wood / phi, highly detailed, intrincate, overcast flat lighting, octane, lumen unreal 5 / in the style of philippe faraut, stanisław szukalski, beksinsky and gustave dore ",12.5,50,508467963,59f40132-71fe-4621-ba9c-6a4d6c90d2f0.png,2,object,0.3196
"an escalator to heaven, by paul gauguin and simon stalenhag and victo ngai, beeple, anime fantasy illustration by tomoyuki yamasaki, kyoto studio, madhouse, ufotable, square enix, cinematic lighting, trending on artstation, happy color scheme ",7.0,50,446567259,ecffd79d-17c1-4f90-bfbb-f72bac1a77d0.png,4,object,0.3183
garden at rueil ; henri martin ; pointillism ; 1 9 0 5 ,7.0,50,3898193413,850c1177-6ed5-4f82-b835-a2825eeb6d46.png,3,scene,0.3687
elizabeth olsen as scarlet witch wearing a crown made of flesh comic illustrated by jason aaron trending on artstation 4 k 3 2 k still cinematic magical powerful red color scheme beautiful good evil intricate detailed ,7.0,50,2330493724,945a01a4-8d25-4aa1-8150-dea4204d8db6.png,5,character,0.3882
"3 panel scene, girl sitting in the school cozy bathroom - dramatic cozy arts by wlop and okuda genso. wide angle lens. featured on pixiv, anime aesthetic. pixiv, warm aesthetic, rays of light, volumetric light, artstation, vanitas, official art, gothic, noise film photo. octane render, redshift render, ue 4 ",5.0,50,888701392,e1a6acd9-e9d4-4ac6-83fd-315cdd1f669e.png,2,character,0.2749
macro shot 5 0 mm of an happy dog riding a roller coaster ,7.0,50,253957671,c8d1b7e8-d087-43ae-a3b8-b1134d05a301.png,4,character,0.3027
"groot driving future car in space, rocket raccoon driving future car in space, two characters ",12.0,50,1600602088,8e0665aa-dca1-400b-91a3-e67066a84435.png,3,scene,0.3272
